Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
9.269353866577148,9.294223328032311,9.198641961872136,9.198641961872136,433930000
9.372428894042969,9.374825989521351,9.244486723229505,9.3295812124162,508348400
9.536321640014648,9.593551064065478,9.439240924817364,9.451825669405434,642488000
9.502169609069824,9.575279432678931,9.490784203821645,9.527938389591826,361253200
9.546813011169434,9.58127005643552,9.491081344772404,9.504265369104697,281758400
9.470707893371582,9.627115180951401,9.42336685544637,9.619623857148502,383544000
9.529138565063477,9.55131090547991,9.394903574132247,9.487489417388193,384227200
9.487787246704102,9.540222510880872,9.415875181443116,9.43834755181868,361284000
9.229507446289062,9.483293999985644,9.097671158763593,9.46831294917316,795846800
9.199838638305664,9.30470912663946,9.176767002856497,9.242386267308156,403606000
9.036543846130371,9.216621250476898,8.968527459406753,9.160291104718873,657650000
9.003885269165039,9.108455770722786,8.921786340074531,9.024859056840615,479449600
9.241487503051758,9.278641671406676,9.12942652440065,9.144706803213714,494491200
9.190557479858398,9.240595668536436,9.145912758239502,9.227711675055744,384843200
9.389208793640137,9.389208793640137,9.164785924590314,9.189055316758731,393075200
9.250481605529785,9.340971188535827,9.185462370234704,9.30201837461649,519447600
9.432353973388672,9.45033218812819,9.340967515474425,9.34845723813471,413725200
9.438346862792969,9.51924723021932,9.376623258062562,9.400593411333912,237585600
9.494378089904785,9.51265474232472,9.329881017237922,9.453328230908276,445785200
9.322988510131836,9.419169950585525,9.314598677298198,9.394599725858441,501858000
9.480297088623047,9.520746880212503,9.438348712105055,9.4464385104032,461750800
9.532732963562012,9.558200907974289,9.435052903445365,9.51415546988262,462837200
9.511457443237305,9.54771231300738,9.478498179774093,9.498573454803356,342092800
9.592657089233398,9.657976337067803,9.540820302542045,9.547412314728716,448481600
9.534525871276855,9.707711164432643,9.531829539762523,9.702019264612773,391454000
9.618419647216797,9.618719684039648,9.501564505845609,9.577070572536973,321935600
9.580971717834473,9.663069840396068,9.55879858392404,9.651984473588827,294151200
9.604938507080078,9.619620312177277,9.546210486592916,9.577671954714551,262511200
9.638199806213379,9.739775524346593,9.618125332246725,9.719100976427171,439815600
9.59685230255127,9.664269416561313,9.558199535816657,9.639999223513751,351008000
9.59894847869873,9.678050219816043,9.563891361530914,9.588160750225715,417312000
9.625614166259766,9.666363981093616,9.591157125839697,9.620819976267729,322030800
