Close,High,Low,Open,Volume,Return,MA_5,MA_20,Volatility,Future_Return,Target
2.1566669940948486,2.2866671085357666,2.0799999237060547,2.2673330307006836,30105000,-0.058224004357750325,2.289066791534424,2.0404999911785127,0.0324961452370872,-0.026584515080451898,0
2.0993330478668213,2.1500000953674316,2.058000087738037,2.134000062942505,17401500,-0.026584515080451898,2.238000011444092,2.0624666452407836,0.03168680592798545,-0.03747188748155783,0
2.02066707611084,2.0966670513153076,1.9706670045852661,2.0899999141693115,19116000,-0.03747188748155783,2.184400033950806,2.0820333480834963,0.032388040236967605,0.04124034900508433,1
2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500,0.04124034900508433,2.1341334342956544,2.103966701030731,0.0374317642377822,0.025665350982955415,1
2.1579999923706055,2.1659998893737793,2.101332902908325,2.1653330326080322,9900000,0.025665350982955415,2.10773344039917,2.1297667026519775,0.04256500461214966,-0.009885532566121902,0
2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000,-0.009885532566121902,2.103733444213867,2.1387334048748015,0.0337571379628045,-0.016537022400891055,0
2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000,-0.016537022400891055,2.104133415222168,2.150333398580551,0.03214421529676684,-0.0307737028640529,0
2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000,-0.0307737028640529,2.1073334217071533,2.1527001023292542,0.030244171445536254,-0.06612133989027202,0
1.9019999504089355,2.0260000228881836,1.8506669998168945,2.0193328857421875,26485500,-0.06612133989027202,2.0669333934783936,2.145133447647095,0.03332329224176693,0.03750423374748646,1
1.97333300113678,1.9980000257492065,1.9019999504089355,1.9113329648971558,11143500,0.03750423374748646,2.0299999952316283,2.1449000954627992,0.03749676686908377,0.040878503341616135,1
2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500,0.040878503341616135,2.0134665727615357,2.149300092458725,0.04589241220397134,0.017851562953419053,1
2.0906670093536377,2.1026670932769775,2.047333002090454,2.0893330574035645,12195000,0.017851562953419053,2.011333394050598,2.154200094938278,0.04667778632545719,0.010841505307454424,1
